Date       Open	   High	  Low	    Close
10/28/2020	911.64	911.64	896.12	896.73
10/29/2020	891.37	921.46	886.36	917.67
10/30/2020	909.98	919.01	902.31	911.89
11/2/2020	925.81	928.92	917.32	928.82
11/3/2020	945.44	952.99	941.61	949.92
11/4/2020	934.1	934.1	913.49	914.89
11/5/2020	934.61	964.99	934.61	957.39
11/6/2020	970.73	979.93	966.63	970.1
11/9/2020	1017.75	1041.89	1003.94	1006.35
11/10/2020	1011.89	1020.71	1007.12	1009.45
11/11/2020	1012.41	1014.13	1002.94	1009.32
11/12/2020	998.26	1010.09	986.92	993.02
11/13/2020	1002.88	1024.04	1002.88	1022.39
11/16/2020	1043.47	1063.51	1042.43	1063.51
11/17/2020	1050.52	1074.89	1049.05	1069.37
11/18/2020	1075.2	1080.3	1053.67	1053.78
11/19/2020	1052.87	1063.17	1047.05	1059.27
11/20/2020	1060.64	1067.49	1055.16	1059.73
11/23/2020	1079.04	1095.15	1077.44	1093.67
11/24/2020	1114.57	1154.93	1113.23	1154.42
11/25/2020	1143.23	1151.66	1133.03	1148.25
11/27/2020	1153.4	1161.63	1148.25	1154.58
11/30/2020	1151.67	1152.67	1129.16	1130.25
12/1/2020	1162.67	1185.43	1162.2	1180.97
12/2/2020	1178.01	1195.35	1171.58	1191.54
12/3/2020	1198.62	1206.32	1183.82	1192.58
12/4/2020	1217.7	1248.54	1216.91	1246.86
12/7/2020	1246.18	1260.88	1241.6	1251.4
12/8/2020	1239.28	1263.96	1239.28	1263.38
12/9/2020	1277.47	1282.33	1240.4	1250.36
12/10/2020	1253.43	1297.39	1249.93	1296.22
12/11/2020	1280.85	1285.83	1261.35	1277.51
12/14/2020	1285.03	1286.82	1254.05	1257.21
12/15/2020	1282.78	1299.9	1267.79	1297.99
12/16/2020	1297.34	1301.2	1281.45	1295.64
12/17/2020	1306.2	1309.53	1298.5	1304
12/18/2020	1306.6	1306.6	1283.62	1287.11
12/21/2020	1251.26	1287.94	1251.24	1284.48
12/22/2020	1281.07	1281.92	1262.38	1270.7
12/23/2020	1284.33	1295.44	1283.97	1286.57
12/24/2020	1294.75	1295.16	1281.18	1288.21
12/28/2020	1299.3	1301.8	1276.5	1277.45
12/29/2020	1286.58	1295.17	1275.46	1282.15
12/30/2020	1282.37	1307.18	1282.37	1301.45
12/31/2020	1296.94	1298.87	1283.83	1292.26
1/4/2021	1343.28	1354	1312.82	1321.56
1/5/2021	1324.41	1375.38	1324.41	1369.83
1/6/2021	1397.28	1454.22	1395.47	1439.32
1/7/2021	1465.41	1473.92	1455.36	1467.35
1/8/2021	1460.85	1464.12	1439.18	1464.12
1/11/2021	1418.83	1455.48	1416.74	1444.94
1/12/2021	1440.6	1468.72	1435.19	1463.73
1/13/2021	1451.78	1451.78	1419.25	1424.06
1/14/2021	1444.56	1464.46	1441.55	1453.98
1/15/2021	1412.16	1412.16	1375.34	1383.71
1/19/2021	1395.32	1398.21	1376.48	1388.28
1/20/2021	1400.45	1402.34	1377.76	1385.57
1/21/2021	1390.05	1391.31	1359.54	1361.63
1/22/2021	1325.02	1352.41	1322.29	1350.38
1/25/2021	1350.38	1350.38	1319.44	1335.63
1/26/2021	1335.63	1355.96	1321.96	1322.55
1/27/2021	1322.56	1322.56	1264.18	1287.6
1/28/2021	1287.6	1307.71	1284.77	1302.83
1/29/2021	1302.84	1302.83	1251.41	1255.59
2/1/2021	1255.59	1295.47	1255.59	1294.81
2/2/2021	1294.81	1301.57	1283.65	1289.42
2/3/2021	1289.42	1308.39	1289.42	1300.95
2/4/2021	1300.95	1310.75	1296.87	1308.06
2/5/2021	1308.06	1339.59	1308.06	1336.06
2/8/2021	1336.06	1372.91	1336.06	1369.77
2/9/2021	1369.77	1370.43	1345.8	1366.86
2/10/2021	1366.86	1383.77	1356.53	1372.81
2/11/2021	1372.81	1378.98	1350.31	1363.9
2/12/2021	1363.9	1382.09	1350.71	1378.79
2/16/2021	1378.79	1424.66	1378.79	1421.23
2/17/2021	1421.23	1429.81	1401.97	1414.13
2/18/2021	1414.13	1422.15	1387.15	1399.09
2/19/2021	1399.09	1440	1399.09	1436.92
2/22/2021	1436.92	1477.8	1419.04	1458.02
2/23/2021	1458.02	1469.74	1416.73	1467.19
2/24/2021	1467.19	1505.87	1465.41	1501.76
2/25/2021	1501.76	1519.8	1445.47	1451.37
2/26/2021	1451.37	1451.37	1404.54	1406.99
3/1/2021	1406.99	1477.67	1406.99	1469.01
3/2/2021	1469.01	1495.08	1463.85	1486.47
3/3/2021	1486.47	1514.21	1476.45	1503.14
3/4/2021	1503.14	1503.14	1417.28	1438.25
3/5/2021	1438.25	1492.1	1433.98	1490.19
3/8/2021	1490.19	1522.53	1485.47	1508.62
3/9/2021	1508.62	1514.41	1467.61	1505.24
3/10/2021	1505.24	1513.83	1486.16	1511.41
3/11/2021	1511.41	1567.12	1511.41	1566.9
3/12/2021	1566.9	1566.9	1542.37	1565.23
3/16/2021	1546.57	1554.01	1528.89	1531.16
3/17/2021	1531.16	1549.46	1513.27	1547.04
3/18/2021	1547.04	1567.02	1518.23	1521.86
3/19/2021	1521.86	1534.05	1488.49	1521.6
3/22/2021	1521.6	1521.6	1491.46	1503.92
3/23/2021	1503.92	1503.92	1441.59	1447.26
3/24/2021	1447.26	1500.33	1447.26	1461.35
3/25/2021	1461.36	1482.43	1426.58	1478.03
3/26/2021	1478.03	1561.96	1478.03	1561.96
3/29/2021	1561.96	1585.4	1544.14	1547.83
3/30/2021	1547.83	1577.36	1538.42	1575.72
3/31/2021	1575.72	1610.39	1575.72	1600.47
4/1/2021	1600.46	1600.46	1568.4	1593.3
4/5/2021	1593.3	1640.99	1593.3	1630.82
4/6/2021	1630.82	1639.15	1610.77	1615.61
4/7/2021	1615.61	1635.07	1613.32	1621.07
4/8/2021	1621.07	1626.83	1596.71	1619.6
4/9/2021	1619.6	1619.6	1596.35	1603.14
4/12/2021	1603.14	1607.28	1583.84	1591.39
4/13/2021	1591.39	1599.81	1572.7	1590.48
4/14/2021	1590.48	1655.29	1590.48	1639.6
4/15/2021	1639.6	1664.03	1639.6	1648.48
4/16/2021	1648.48	1669.22	1641.55	1667.62
4/19/2021	1667.62	1684.35	1656.12	1665.74
4/20/2021	1665.74	1665.74	1617.24	1628.09
4/21/2021	1628.09	1660.07	1604.31	1658.98
4/22/2021	1658.98	1666.05	1630.28	1647.17
4/23/2021	1647.17	1691.27	1647.17	1687.6
4/26/2021	1687.6	1739.44	1687.6	1738.36
4/27/2021	1738.36	1744.84	1724.06	1734.21
4/28/2021	1734.21	1761.59	1731.59	1753.49
4/29/2021	1753.49	1762.68	1721.15	1744.86
4/30/2021	1744.86	1744.86	1700.23	1701.78
5/3/2021	1701.78	1747.46	1701.78	1737.32
5/4/2021	1737.32	1776.74	1730.97	1772.92
5/5/2021	1772.92	1822.79	1772.92	1803.53
5/6/2021	1803.53	1855.12	1803.53	1854.66
5/7/2021	1854.66	1894.73	1845.48	1893.74
5/10/2021	1893.74	1955.92	1893.09	1895.48
5/11/2021	1895.48	1931.49	1856.87	1927.01
5/12/2021	1927.01	1927.01	1830.68	1835.93
5/13/2021	1835.93	1868.27	1806.95	1833.25
5/14/2021	1833.25	1835.13	1804.26	1825.25
5/17/2021	1825.25	1865.34	1818.4	1862.97
5/18/2021	1862.96	1882.96	1850.57	1853.25
5/19/2021	1853.25	1853.25	1764.07	1792.67
5/20/2021	1792.67	1792.67	1764.8	1785.83
5/21/2021	1785.83	1802.76	1755.42	1765.29
5/24/2021	1765.29	1782.09	1749.43	1777.4
5/25/2021	1777.4	1783.77	1733.31	1735.37
5/26/2021	1735.37	1764.01	1730.75	1759.48
5/27/2021	1759.48	1818.17	1759.48	1808.26
5/28/2021	1808.26	1816.71	1782.02	1809.11
6/1/2021	1809.11	1874.91	1809.11	1874.75
6/2/2021	1874.75	1874.75	1845.92	1859.37
6/3/2021	1859.37	1859.37	1810.22	1840.22
6/4/2021	1840.22	1865.3	1838.63	1855.1
6/7/2021	1855.1	1855.1	1814.76	1825.75
6/8/2021	1825.76	1845.98	1806.77	1838.4
6/9/2021	1838.4	1857.88	1819.08	1840.53
6/10/2021	1840.53	1864.82	1830.53	1839.43
6/11/2021	1839.43	1876.11	1839.43	1866.4
6/14/2021	1866.4	1866.4	1820.91	1827.9
6/15/2021	1827.9	1827.9	1777.97	1812.56
6/16/2021	1812.56	1812.56	1756.16	1766.03
6/17/2021	1766.04	1766.04	1681.85	1699.31
6/18/2021	1699.31	1707.23	1674.67	1678.96
6/21/2021	1678.96	1726.69	1678.96	1722.57
6/22/2021	1722.57	1736.76	1710.47	1730.56
6/23/2021	1730.56	1771.31	1730.56	1743.59
6/24/2021	1743.59	1791.32	1743.59	1780.84
6/25/2021	1780.84	1803.14	1770.68	1770.74
6/28/2021	1770.74	1780.12	1740.3	1750.09
6/29/2021	1750.09	1776.17	1750.09	1762.01
6/30/2021	1762.01	1766.56	1747.38	1766.28
7/1/2021	1766.28	1785.9	1751.25	1758.47
7/2/2021	1758.47	1775.1	1750.91	1771.06
7/6/2021	1771.06	1771.06	1708.03	1719.48
7/7/2021	1719.48	1758.41	1719.48	1751.51
7/8/2021	1751.51	1751.51	1677.44	1713.87
7/9/2021	1713.87	1790.26	1713.87	1784.16
7/12/2021	1784.16	1804.57	1755.84	1797.09
7/13/2021	1797.09	1797.09	1768.5	1774.22
7/14/2021	1774.22	1812.01	1767.15	1773.85
7/15/2021	1773.85	1799.12	1762.84	1778
7/16/2021	1778.01	1778	1718.96	1722.04
7/19/2021	1722.04	1722.04	1645.5	1672.98
7/20/2021	1672.98	1709.14	1649	1704.47
7/21/2021	1704.47	1750.82	1704.47	1747.01
7/22/2021	1747.01	1752.27	1718.46	1742.73
7/23/2021	1742.73	1764.27	1741.13	1759.99
7/26/2021	1759.99	1819.94	1759.99	1817.33
7/27/2021	1817.33	1817.33	1772.46	1792.27
7/28/2021	1792.27	1838.09	1791.27	1830.92
7/29/2021	1830.92	1895.24	1830.92	1885.15
7/30/2021	1885.14	1885.14	1839.22	1845.76
8/2/2021	1845.76	1878.95	1826.7	1828.65
8/3/2021	1828.65	1865.08	1808.84	1864.53
8/4/2021	1864.53	1864.53	1836.75	1839.64
8/5/2021	1839.64	1839.64	1807.37	1809.08
8/6/2021	1809.08	1837.82	1809.08	1825.39
8/9/2021	1825.39	1843.69	1802.43	1839.84
8/10/2021	1839.84	1905.28	1839.84	1898.95
8/11/2021	1898.95	1922.8	1896.42	1920.57
8/12/2021	1920.57	1920.57	1868.76	1894.08
8/13/2021	1894.08	1905.77	1883.19	1891.94
8/16/2021	1891.94	1891.94	1831.33	1868.58
8/17/2021	1868.58	1868.58	1783.38	1811.13
8/18/2021	1811.13	1821.19	1785.9	1790.02
8/19/2021	1790.02	1790.02	1700.53	1714.61
8/20/2021	1714.61	1718.81	1691.6	1709.09
8/23/2021	1709.1	1741.7	1709.1	1730.71
8/24/2021	1730.71	1798.46	1730.71	1789.86
8/25/2021	1789.86	1803.28	1780.58	1784.55
8/26/2021	1784.55	1785.54	1749.7	1753.29
8/27/2021	1753.29	1810.82	1753.29	1804.47
8/30/2021	1804.47	1816.91	1795.68	1795.88
8/31/2021	1795.88	1795.88	1759.04	1767.99
9/1/2021	1767.99	1782.83	1733.92	1772.35
9/2/2021	1772.36	1791.21	1768.13	1771.93
9/3/2021	1771.93	1791.61	1763.21	1767.89
9/7/2021	1767.89	1784.27	1763.76	1764.33
9/8/2021	1764.33	1764.33	1723.46	1726.91
9/9/2021	1726.91	1739.32	1715.25	1729.08
9/10/2021	1729.09	1766.82	1722.87	1722.98
9/13/2021	1722.98	1750.52	1710.14	1725.68
9/14/2021	1725.68	1727.6	1687.05	1689.47
9/15/2021	1689.47	1734.23	1689.47	1732.24
9/16/2021	1732.24	1732.24	1680.58	1681.81
9/17/2021	1681.81	1681.81	1609.22	1615.36
9/20/2021	1615.36	1615.36	1513.7	1542.09
9/21/2021	1542.09	1556.89	1508.69	1536.38
9/22/2021	1536.38	1597.28	1536.38	1567.97
9/23/2021	1567.96	1585.09	1551.39	1568.51
9/24/2021	1568.51	1572.23	1549.55	1554.23
9/27/2021	1554.23	1584.81	1554.23	1580.91
9/28/2021	1580.91	1580.91	1534.78	1542.96
9/29/2021	1542.96	1562.99	1527.52	1533.5
9/30/2021	1533.5	1568.22	1533.5	1535.67
10/1/2021	1535.66	1552.19	1514.08	1546.68
10/4/2021	1546.68	1560.41	1531.72	1533.63
10/5/2021	1533.63	1556.23	1521.81	1544.69
10/6/2021	1544.69	1544.69	1492.1	1520.67
10/7/2021	1520.67	1568.3	1520.67	1549.27
10/8/2021	1549.27	1573.46	1548.43	1551.94
10/11/2021	1551.94	1608.24	1551.94	1575.94
10/12/2021	1575.94	1591.07	1573.97	1581.28
10/13/2021	1581.28	1583.36	1560.03	1582
10/14/2021	1582	1621.03	1582	1604.26
10/15/2021	1604.26	1634.41	1604.26	1615.49
10/18/2021	1615.49	1616.88	1584.25	1616.12
10/19/2021	1616.12	1616.3	1593.84	1606.9
10/20/2021	1606.9	1610.85	1576.55	1600.69
10/21/2021	1600.69	1600.69	1534.08	1557.19
10/22/2021	1557.19	1579.18	1548.9	1569.8
10/25/2021	1569.81	1631.89	1569.81	1624.67
10/26/2021	1624.67	1636.09	1607.24	1618.85
10/27/2021	1618.86	1618.86	1566.65	1567.7
10/28/2021	1567.7	1579.7	1564.68	1570.57
10/29/2021	1570.57	1582.76	1561.17	1567.89
11/1/2021	1567.89	1579.97	1550.35	1571.28
11/2/2021	1571.28	1571.28	1533.46	1543.68
11/3/2021	1543.68	1544.13	1525.33	1542.86
11/4/2021	1542.86	1554.32	1522.74	1535.93
11/5/2021	1535.93	1545.61	1529.55	1539.54
11/8/2021	1539.54	1592.62	1539.54	1579.48
11/9/2021	1579.48	1579.48	1538.63	1556.89
11/10/2021	1556.89	1556.89	1515.73	1519.5
11/11/2021	1519.5	1584.84	1519.5	1576.9
11/12/2021	1576.9	1582.8	1558.07	1565.02
11/15/2021	1565.02	1565.02	1532.62	1537.88
11/16/2021	1537.88	1537.88	1519.75	1524.44
11/17/2021	1524.44	1532.86	1494.82	1495.78
11/18/2021	1495.78	1495.78	1474.5	1484.46
11/19/2021	1484.46	1505.6	1480.29	1490.06
11/22/2021	1490.06	1555.59	1490.06	1536.61
11/23/2021	1536.61	1570.97	1536.61	1555.19
11/24/2021	1555.19	1555.19	1535.92	1538.98
11/26/2021	1538.98	1538.98	1461.04	1491.31
11/29/2021	1491.31	1514.05	1473.15	1473.64
11/30/2021	1473.64	1485.44	1427.56	1441.54
12/1/2021	1441.54	1497.7	1434.28	1434.28
12/2/2021	1434.28	1496.84	1434.28	1489.35
12/3/2021	1489.35	1498.75	1459.74	1472.29
12/6/2021	1472.29	1510.85	1472.29	1501.65
12/7/2021	1501.65	1564.68	1501.65	1543.08
12/8/2021	1543.08	1551.86	1535.59	1546.36
12/9/2021	1546.36	1546.36	1515.69	1533.81
12/10/2021	1533.81	1543.86	1514.66	1531.27
12/13/2021	1531.27	1549.33	1514.55	1529.98
12/14/2021	1529.98	1576.63	1529.98	1547.36
12/15/2021	1547.36	1547.36	1483.54	1525.55
12/16/2021	1525.55	1581.91	1525.55	1566.54
12/17/2021	1566.54	1577.33	1544.03	1564.52
12/20/2021	1564.52	1564.52	1498.68	1510.98
12/21/2021	1510.98	1550.68	1510.98	1546.7
12/22/2021	1546.7	1562.69	1531.31	1561.22
12/23/2021	1561.22	1563.69	1551.49	1559.84
12/27/2021	1559.84	1581.4	1546.36	1581.27
12/28/2021	1581.27	1581.27	1557.44	1567.96
12/29/2021	1567.96	1577.71	1562.96	1567.14
12/30/2021	1567.13	1593.06	1567.13	1572.25
12/31/2021	1572.25	1585.11	1565.87	1580.2
1/3/2022	1580.2	1603.24	1577.25	1579.49
1/4/2022	1579.49	1613.61	1579.49	1603.73
1/5/2022	1603.73	1667.05	1603.73	1627.14
1/6/2022	1627.14	1655.93	1615.03	1624.79
1/7/2022	1624.79	1658.68	1624.79	1657.84
1/10/2022	1657.84	1663.71	1627.13	1638.34
1/11/2022	1638.34	1664.58	1619.31	1664.58
1/12/2022	1664.58	1717.32	1664.58	1713.27
1/13/2022	1713.27	1726.05	1690.83	1694.77
1/14/2022	1694.77	1695.22	1670.87	1690.97
1/18/2022	1690.97	1690.97	1647.06	1659.47
1/19/2022	1659.47	1706.93	1659.47	1675.27
1/20/2022	1675.27	1699.36	1631.43	1633.22
1/21/2022	1633.22	1633.22	1554.55	1557.41
1/24/2022	1557.41	1557.89	1487.98	1554.23
1/25/2022	1554.23	1562.76	1510.29	1551.11
1/26/2022	1551.11	1585.17	1534.06	1547.79
1/27/2022	1547.79	1590.53	1540.18	1548.37
1/28/2022	1548.37	1559.71	1520.66	1553.41
1/31/2022	1553.4	1560.17	1536.98	1554.14
2/1/2022	1554.14	1628.12	1554.14	1627.65
2/2/2022	1627.65	1655.7	1614.75	1649.32
2/3/2022	1649.32	1662.39	1628.55	1630.26
2/4/2022	1630.27	1649.23	1619.03	1640.58
2/7/2022	1640.59	1679.99	1638.73	1668.05
2/8/2022	1668.05	1708.97	1668.05	1708.86
2/9/2022	1708.86	1740.81	1701.54	1738.62
2/10/2022	1738.62	1769.72	1728.05	1739.29
2/11/2022	1739.3	1746.76	1702.93	1709.91
2/14/2022	1709.91	1714.59	1685.61	1701.14
2/15/2022	1701.14	1723.07	1675.86	1720.67
2/16/2022	1720.66	1739.31	1716.77	1729.9
2/17/2022	1729.9	1729.9	1674.29	1684.19
2/18/2022	1684.19	1704.93	1678.22	1687.24
2/22/2022	1687.24	1718.51	1674.22	1684.44
2/23/2022	1684.44	1691.45	1661.26	1667.19
2/24/2022	1667.19	1667.19	1593.06	1655.24
2/25/2022	1655.24	1755.68	1655.24	1754.9
2/28/2022	1754.9	1790.38	1734.79	1782.69
3/1/2022	1782.69	1843.26	1776.25	1797.75
3/2/2022	1797.76	1877.51	1797.76	1873.49
3/3/2022	1873.49	1912.63	1870.97	1907.94
3/4/2022	1907.94	1907.94	1851.31	1896.92
3/7/2022	1896.92	1934.41	1854.18	1867.29
3/8/2022	1867.29	1867.29	1811.48	1815.89
3/9/2022	1815.89	1838.2	1780.38	1830.73
3/10/2022	1830.73	1871.19	1807.75	1868.94
3/11/2022	1868.94	1874.7	1840.92	1842.49
3/14/2022	1842.49	1842.49	1771.71	1782.36
3/15/2022	1782.36	1782.36	1730.25	1774.47
3/16/2022	1774.47	1833.25	1774.47	1822.1
3/17/2022	1822.1	1881.37	1822.1	1881.01
3/18/2022	1881.01	1894.74	1854.33	1894.7
3/21/2022	1894.7	1967.69	1894.7	1961.14
3/22/2022	1961.14	1980.9	1938.05	1949.82
3/23/2022	1949.82	1990.14	1949.82	1973.42
3/24/2022	1973.42	2025.39	1973.42	2025.12
3/25/2022	2025.12	2043.4	2023.37	2043.19
3/28/2022	2043.19	2043.19	1982.32	2013.06
3/29/2022	2013.06	2013.06	1944.89	1988.15
3/30/2022	1988.15	2015.31	1986.38	1997.06
3/31/2022	1997.06	2022.5	1985.88	1986.85
4/1/2022	1986.85	2037.1	1986.85	2023.8
4/4/2022	2023.8	2034.94	2011.23	2024.17
4/5/2022	2024.17	2037.03	1972.18	1977.35
4/6/2022	1977.36	1980.23	1934.3	1962.46
4/7/2022	1962.46	1988.71	1937.89	1978.81
4/8/2022	1978.81	1993.96	1964.56	1976.89
4/11/2022	1976.89	2003.61	1964.77	1975.45
4/12/2022	1975.45	2036.51	1975.45	1992.92
4/13/2022	1992.91	2046.28	1992.91	2044.48
4/14/2022	2044.48	2056.82	2031.44	2039.58
4/18/2022	2039.58	2062.63	2033.34	2046.42
4/19/2022	2046.42	2056.59	2016.75	2055.11
4/20/2022	2055.11	2055.11	2006.52	2028.61
4/21/2022	2028.61	2056.07	1953.3	1968.22
4/22/2022	1968.22	1979.93	1883.5	1892.51
4/25/2022	1892.51	1892.51	1769.11	1837.95
4/26/2022	1837.95	1837.95	1779.35	1779.35
4/27/2022	1779.35	1853.71	1779.35	1828.06
4/28/2022	1828.06	1875.19	1808.39	1866.96
4/29/2022	1866.96	1912.84	1820.55	1824.25
5/2/2022	1824.25	1824.25	1753.77	1799.72
5/3/2022	1799.72	1848.13	1799.72	1836.86
5/4/2022	1836.86	1873.36	1793.12	1870.07
5/5/2022	1870.07	1870.07	1735.17	1757.13
5/6/2022	1757.13	1757.13	1695.49	1730.5
5/9/2022	1730.49	1730.49	1652	1658.19
5/10/2022	1658.19	1677.09	1618.15	1645.32
5/11/2022	1645.32	1695.07	1637.95	1639.16
5/12/2022	1639.16	1639.95	1588.47	1621.45
5/13/2022	1621.45	1677.52	1621.45	1652.33
5/16/2022	1652.33	1687.96	1652.33	1669.36
5/17/2022	1669.36	1730.15	1669.36	1727.7
5/18/2022	1727.7	1727.7	1658.01	1663.58
5/19/2022	1663.58	1711.94	1660.93	1687.92
5/20/2022	1687.92	1730.47	1665.64	1705.65
5/23/2022	1705.65	1773.73	1705.65	1763.91
5/24/2022	1763.91	1763.91	1718.46	1759.74
5/25/2022	1759.74	1790.91	1741.16	1783.33
5/26/2022	1783.33	1839.06	1783.33	1831.49
5/27/2022	1831.49	1874.52	1831.49	1873.94
5/31/2022	1873.93	1874.91	1827.88	1832.35
6/1/2022	1832.35	1851.51	1802.55	1830.34
6/2/2022	1830.34	1882.26	1830.34	1874.52
6/3/2022	1874.52	1874.52	1835.4	1848.83
6/6/2022	1848.83	1871.64	1847.78	1865.13
6/7/2022	1865.13	1901.23	1851.39	1900.84
6/8/2022	1900.84	1900.84	1815.91	1823.37
6/9/2022	1823.37	1823.37	1741.32	1741.4
6/10/2022	1741.4	1741.4	1683.18	1699.43
6/13/2022	1699.43	1699.43	1589.68	1606.41
6/14/2022	1606.41	1621.52	1580.36	1593.35
6/15/2022	1593.35	1639.42	1589.43	1623.49
6/16/2022	1623.49	1623.49	1535.63	1549.93
6/17/2022	1549.93	1557.69	1511.42	1533.2
6/21/2022	1533.2	1560.39	1533.2	1535.44
6/22/2022	1535.44	1535.44	1459.61	1475.37
6/23/2022	1475.37	1478.19	1419.2	1441.67
6/24/2022	1441.67	1494.77	1441.67	1494.77
6/27/2022	1494.77	1523.3	1494.77	1509.2
6/28/2022	1509.2	1540.8	1491.47	1497.29
6/29/2022	1497.29	1508.02	1457.36	1476.35
6/30/2022	1476.35	1476.35	1417.17	1441.03
7/1/2022	1441.03	1443.88	1389.18	1431.8
7/5/2022	1431.8	1431.8	1350.6	1384.2
7/6/2022	1384.2	1385.91	1345.25	1377.45
7/7/2022	1377.45	1452.07	1377.45	1437.24
7/8/2022	1437.24	1451.08	1412.68	1427.43
7/11/2022	1427.43	1427.43	1390.73	1398.97
7/12/2022	1398.97	1421.6	1381.59	1397.61
7/13/2022	1397.61	1426.26	1383.15	1417.9
7/14/2022	1417.9	1417.9	1341.51	1358.11
7/15/2022	1358.11	1384.88	1344.61	1384.88
7/18/2022	1384.88	1436.72	1384.88	1404.96
7/19/2022	1404.96	1447.64	1404.96	1445.08
7/20/2022	1445.08	1445.08	1423.68	1442.19
7/21/2022	1442.19	1463.31	1426.22	1463.31
7/22/2022	1463.31	1486.28	1423.1	1429.29
7/25/2022	1429.29	1481.65	1429.29	1476.71
7/26/2022	1476.71	1480.99	1456.05	1472.54
7/27/2022	1472.55	1515.23	1457.97	1510.9
7/28/2022	1510.9	1536.99	1504.6	1531.41
7/29/2022	1531.41	1573.17	1531.08	1569.48
8/1/2022	1569.47	1569.47	1539.52	1553.97
8/2/2022	1553.97	1553.97	1506.91	1532.48
8/3/2022	1532.48	1534.23	1510.18	1515.84
8/4/2022	1515.84	1550.94	1505.39	1533.14
8/5/2022	1533.14	1580.06	1521.53	1563.23
8/8/2022	1563.23	1601.19	1563.23	1573.62
8/9/2022	1573.62	1595.67	1572.76	1595.65
8/10/2022	1595.65	1635.84	1595.65	1631.17
8/11/2022	1631.17	1669.6	1631.17	1634.84
8/12/2022	1634.84	1658.68	1626.67	1653.55
8/15/2022	1653.55	1653.55	1598.09	1628.37
8/16/2022	1628.37	1654.42	1628.37	1646.71
8/17/2022	1646.71	1646.71	1604.24	1611.47
8/18/2022	1611.47	1625.45	1611.47	1619.96
8/19/2022	1619.96	1619.96	1569.85	1578.16
8/22/2022	1578.16	1578.16	1543.18	1550.85
8/23/2022	1550.85	1615.74	1550.85	1605.58
8/24/2022	1605.58	1605.58	1575.84	1597.03
8/25/2022	1597.03	1646.45	1597.03	1646.4
8/26/2022	1646.4	1662.52	1612.69	1613.25
8/29/2022	1613.25	1632.1	1593.5	1610.32
8/30/2022	1610.32	1610.32	1543.39	1548.73
8/31/2022	1548.73	1548.73	1519.75	1524.06
9/1/2022	1524.06	1524.06	1456.45	1479.72
9/2/2022	1479.72	1522.16	1479.72	1486.74
9/6/2022	1486.74	1511.87	1482.33	1493.14
9/7/2022	1493.14	1510.62	1459	1506.22
9/8/2022	1506.22	1524.05	1488.33	1519.28
9/9/2022	1519.28	1596.69	1519.28	1595.5
9/12/2022	1595.49	1620.67	1593.74	1598.49
9/13/2022	1598.49	1598.49	1526.72	1531.75
9/14/2022	1531.75	1531.75	1451.67	1466.5
9/15/2022	1466.5	1481.05	1450.53	1457.23
9/16/2022	1457.23	1457.23	1432.11	1449.24
9/19/2022	1449.24	1495.49	1427.63	1490.95
9/20/2022	1490.95	1490.95	1445.37	1458.59
9/21/2022	1458.59	1475.71	1430.52	1430.52
9/22/2022	1430.52	1463.64	1430.52	1439.03
9/23/2022	1439.03	1439.03	1357.6	1375.74
9/26/2022	1375.74	1384.48	1340.92	1343.26
9/27/2022	1343.26	1385.24	1343.26	1368.29
9/28/2022	1368.29	1402.52	1359.94	1395.9
9/29/2022	1395.9	1395.9	1353.28	1371.59
9/30/2022	1371.59	1399.47	1354.48	1372.03
10/3/2022	1372.04	1463.98	1372.04	1458.37
10/4/2022	1458.37	1519.69	1458.37	1518.65
10/5/2022	1518.65	1519.13	1484.22	1509.75
10/6/2022	1509.75	1510.03	1480.95	1486.24
10/7/2022	1486.24	1494.61	1463.41	1468.95
10/10/2022	1468.95	1497.65	1468.95	1484.97
10/11/2022	1484.97	1499.73	1461.12	1474.77
10/12/2022	1474.77	1477.9	1448.35	1464.68
10/13/2022	1464.68	1510.36	1423.57	1501.59
10/14/2022	1501.59	1501.59	1435.54	1437.51
10/17/2022	1437.51	1493.89	1437.51	1476.27
10/18/2022	1476.27	1517.77	1476.27	1498.03
10/19/2022	1498.03	1502.87	1469.26	1478.07
10/20/2022	1478.07	1532.69	1465.56	1500.53
10/21/2022	1500.53	1586.66	1500.53	1580.45
10/24/2022	1580.45	1580.45	1535.89	1545.64
10/25/2022	1545.64	1556.36	1516.04	1549.37
10/26/2022	1549.37	1598.02	1546.81	1569.01
10/27/2022	1569.01	1569.01	1540.51	1549.92
10/28/2022	1549.91	1549.91	1495.24	1515.46
10/31/2022	1515.46	1540.19	1502.85	1527.6
